Code,Period,Value,Numerator,Denominator,Ranking_Type,Ranking_GoldilocksMidpoint,DataType
CHN 21,2019-20,0.92132284,,,Descending,,Cash_Annual
CHN 21,2020-21,0.921794063,,,Descending,,Cash_Annual
CHN 21,2021-22,0.923522745,,,Descending,,Cash_Annual
CHN 21,2022-23,0.942722957,,,Descending,,Cash_Annual
CHN 21,2015-16,0.904,,,Descending,,Cash_Annual
CHN 21,2016-17,0.911,,,Descending,,Cash_Annual
CHN 21,2017-18,0.918,,,Descending,,Cash_Annual
CHN 21,2018-19,0.9156484,,,Descending,,Cash_Annual
CHN 21,2019-20,0.92132284,,,Descending,,Cash_Annual
CHN 21,2020-21,0.921794063,,,Descending,,Cash_Annual
CHN 21,2021-22,0.923522745,,,Descending,,Cash_Annual
CHN 21,2022-23,0.942722957,,,Descending,,Cash_Annual
CHN 21,2015-16,0.904,,,Descending,,Cash_Annual
CHN 21,2016-17,0.911,,,Descending,,Cash_Annual
CHN 21,2017-18,0.918,,,Descending,,Cash_Annual
CHN 21,2018-19,0.9156484,,,Descending,,Cash_Annual
CHN 21,2019-20,0.92132284,,,Descending,,Cash_Annual
CHN 21,2020-21,0.921794063,,,Descending,,Cash_Annual
CHN 21,2021-22,0.923522745,,,Descending,,Cash_Annual
CHN 21,2022-23,0.942722957,,,Descending,,Cash_Annual
CHN 21,2015-16,0.904,,,Descending,,Cash_Annual
CHN 21,2016-17,0.911,,,Descending,,Cash_Annual
CHN 21,2017-18,0.918,,,Descending,,Cash_Annual
CHN 21,2018-19,0.9156484,,,Descending,,Cash_Annual
CHN 21,2019-20,0.92132284,,,Descending,,Cash_Annual
CHN 21,2020-21,0.921794063,,,Descending,,Cash_Annual
CHN 21,2021-22,0.923522745,,,Descending,,Cash_Annual
CHN 21,2022-23,0.942722957,,,Descending,,Cash_Annual
CHN 21,2015-16,0.904,,,Descending,,Cash_Annual
CHN 21,2016-17,0.911,,,Descending,,Cash_Annual
CHN 21,2017-18,0.918,,,Descending,,Cash_Annual
CHN 21,2018-19,0.9156484,,,Descending,,Cash_Annual
CHN 21,2019-20,0.92132284,,,Descending,,Cash_Annual
CHN 21,2020-21,0.921794063,,,Descending,,Cash_Annual
CHN 21,2021-22,0.923522745,,,Descending,,Cash_Annual
CHN 21,2022-23,0.942722957,,,Descending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 22,2012-13,0.0647,,,Ascending,,Cash_Annual
CHN 22,2013-14,0.0677,,,Ascending,,Cash_Annual
CHN 22,2014-15,0.0675,,,Ascending,,Cash_Annual
CHN 22,2015-16,0.0617,,,Ascending,,Cash_Annual
CHN 22,2016-17,0.0648,,,Ascending,,Cash_Annual
CHN 22,2017-18,0.0596,,,Ascending,,Cash_Annual
CHN 22,2018-19,0.0722,,,Ascending,,Cash_Annual
CHN 22,2019-20,0.0686,,,Ascending,,Cash_Annual
CHN 22,2020-21,0.0701,,,Ascending,,Cash_Annual
CHN 22,2021-22,0.0801,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
